Date,Open,High,Low,Close,Adj Close,Volume
2017-06-20,30.036667,30.036667,28.866667,28.866667,28.700264,17700
2017-06-21,28.900000,29.440001,28.900000,29.400000,29.258570,8700
2017-06-22,29.586666,29.586666,29.023333,29.226667,29.086071,8100
2017-06-23,28.900000,29.573334,28.900000,29.256666,29.115925,18900
2017-06-26,29.680000,29.680000,28.496666,28.743334,28.605062,11400
2017-06-27,28.166666,28.333334,27.180000,27.183332,27.052567,25800
2017-06-28,27.333334,28.296667,27.240000,28.270000,28.134005,12000
2017-06-29,27.593334,27.633333,26.266666,26.873333,26.744057,35400
2017-06-30,26.996666,27.299999,26.633333,26.666666,26.538383,28800
2017-07-03,27.133333,27.133333,25.719999,25.719999,25.596273,30000
2017-07-05,26.080000,27.063334,26.080000,27.023333,26.893333,94500
2017-07-06,26.313334,27.000000,26.226667,26.639999,26.511845,7500
2017-07-07,26.833334,27.683332,26.833334,27.520000,27.387615,24600
2017-07-10,27.809999,28.219999,27.450001,28.170000,28.034485,20700
2017-07-11,28.070000,28.666666,28.070000,28.593334,28.455784,18600
2017-07-12,29.030001,29.606667,28.969999,29.576666,29.434383,23400
2017-07-13,29.750000,29.950001,29.183332,29.379999,29.238665,27300
2017-07-14,29.666666,30.183332,29.666666,30.123333,29.978420,31200
2017-07-17,30.133333,30.146667,29.753334,29.990000,29.845728,54900
2017-07-18,29.920000,29.956667,29.533333,29.956667,29.812557,14700
2017-07-19,30.283333,30.656666,30.236666,30.656666,30.509190,22500
2017-07-20,30.776667,30.776667,30.020000,30.366667,30.220583,20700
2017-07-21,30.193333,30.273333,29.946667,30.266666,30.121067,10200
2017-07-24,30.133333,30.133333,29.830000,29.916666,29.772747,11100
2017-07-25,29.643333,29.956667,29.483334,29.956667,29.812557,8700
2017-07-26,30.709999,30.770000,30.166666,30.586666,30.439526,9300
2017-07-27,30.843334,30.843334,28.910000,29.566668,29.424435,32400
2017-07-28,29.043333,29.719999,29.043333,29.443333,29.301693,12300
2017-07-31,29.816668,29.816668,28.993334,29.170000,29.029675,10800
2017-08-01,29.356667,29.543333,29.260000,29.490000,29.348135,4500
2017-08-02,30.043333,30.196667,29.006666,29.546667,29.404530,7500
2017-08-03,29.093334,29.366667,29.093334,29.320000,29.178953,4200
2017-08-04,29.416666,29.650000,29.123333,29.153334,29.013088,11100
2017-08-07,29.546667,30.143333,29.503334,30.143333,29.998327,12600
2017-08-08,30.219999,30.533333,29.893333,29.959999,29.815872,14100
